data,producao
2024-08-01,195943
2024-09-01,232736
2024-10-01,239764
2024-11-01,150653
2024-12-01,177652
2025-01-01,118482
2025-02-01,17679
2025-03-01,9734
2025-04-01,42527
2025-05-01,73717
2025-06-01,198688
2025-07-01,195893
